"terrain_ruggedness_index","sws_mean","o2_mean","si_mean","thetao_mean","Freq","resp.var"
50,0.1,300,10,2,223,"in"
960,0.5,90,0,0,234,"out"
930,0.2,140,160,16,234,"out"
140,0,130,60,20,234,"out"
260,0,370,190,4,234,"out"
140,0,300,10,2,227,"in"
50,0,300,10,4,231,"in"
40,0.1,260,10,8,207,"in"
0,0,340,10,0,232,"in"
430,0.8,220,60,6,234,"out"
40,0,280,10,6,230,"in"
0,0,300,10,2,222,"in"
1260,1,70,80,0,234,"out"
110,0,190,10,10,233,"in"
1260,0.7,160,30,20,234,"out"
0,0.1,290,10,4,221,"in"
200,0,200,10,12,233,"in"
560,0.2,210,130,-2,234,"out"
400,0.2,270,150,16,234,"out"
930,0.7,170,40,12,234,"out"
40,0.1,240,0,14,231,"in"
640,1,10,290,2,234,"out"
50,0.1,300,0,6,233,"in"
600,0.6,360,250,14,234,"out"
460,0.8,30,270,-2,234,"out"
260,0.1,230,40,-2,234,"out"
430,1,190,200,12,234,"out"
420,0.5,120,130,16,234,"out"
0,0,310,0,2,233,"in"
890,0.9,390,0,14,234,"out"
170,0.2,290,10,4,228,"in"
40,0,220,10,12,233,"in"
20,0.1,30,30,12,234,"out"
570,0.1,410,130,20,234,"out"
700,1.1,280,200,2,234,"out"
30,0,310,10,2,233,"in"
810,0.7,70,250,6,234,"out"
80,0,290,10,4,233,"in"
1080,1.3,300,50,20,234,"out"
10,0,270,10,4,233,"in"
10,0.1,290,10,6,211,"in"
180,1.3,370,240,14,234,"out"
30,0,210,10,8,232,"in"
260,0,260,10,4,233,"in"
10,0,260,10,8,217,"in"
160,0.1,230,10,6,226,"in"
10,0.2,300,10,4,225,"in"
40,0.1,230,10,14,233,"in"
730,0.1,330,10,16,234,"out"
610,1,350,170,0,234,"out"
620,0.9,90,110,-2,234,"out"
1150,1.1,300,130,6,234,"out"
0,0.8,250,230,2,234,"out"
170,0,190,10,12,233,"in"
10,0.1,290,10,4,218,"in"
20,0,290,10,8,232,"in"
40,0.1,310,0,2,233,"in"
10,0,290,10,6,142,"in"
180,0,190,10,12,233,"in"
100,0.1,300,10,4,229,"in"
1200,1.1,100,70,12,234,"out"
20,0,240,10,10,233,"in"
290,0.9,350,170,8,234,"out"
690,1,30,130,6,234,"out"
1010,0.4,0,300,0,234,"out"
150,0.1,190,10,10,233,"in"
10,0,320,10,2,233,"in"
340,0,300,10,2,233,"in"
460,0.6,210,70,-2,234,"out"
250,1.1,350,120,8,234,"out"
40,0.1,310,0,2,233,"in"
20,0,300,10,2,211,"in"
240,0,180,210,14,234,"out"
320,0.7,290,160,16,234,"out"
160,0.1,210,10,8,233,"in"
910,1.1,350,10,6,234,"out"
50,0,270,0,10,232,"in"
60,0,180,10,12,233,"in"
1230,0,270,150,18,234,"out"
50,0.1,300,10,2,223,"in"
50,0,270,0,10,232,"in"
200,0.1,230,10,10,233,"in"
630,1,410,150,20,234,"out"
1140,1.1,290,70,20,234,"out"
1060,0.6,260,270,2,234,"out"
650,0.1,320,80,6,234,"out"
200,0.2,220,10,6,229,"in"
130,1.2,30,40,14,234,"out"
590,0.5,150,280,8,234,"out"
110,0.1,200,10,10,231,"in"
350,0.1,10,80,20,234,"out"
380,1.1,320,210,-2,234,"out"
10,0,270,10,4,233,"in"
100,0.3,290,10,0,233,"in"
770,1.3,210,130,18,234,"out"
40,0,220,10,12,233,"in"
290,0.9,310,200,6,234,"out"
910,0.7,350,260,-2,234,"out"
780,0.2,360,50,4,234,"out"
490,0.4,10,80,14,234,"out"
1100,0.4,0,50,6,234,"out"
1250,0.8,170,220,0,234,"out"
200,0.9,40,90,0,234,"out"
40,0,280,10,6,230,"in"
0,0,260,10,10,208,"in"
40,0,300,10,4,233,"in"
800,0.1,180,10,12,234,"out"
40,0,220,10,12,233,"in"
890,0.8,410,110,12,234,"out"
470,0,140,220,4,234,"out"
70,0.2,270,210,12,234,"out"
40,0,280,10,6,230,"in"
20,0.1,290,0,6,233,"in"
970,0.2,110,130,14,234,"out"
220,0.2,300,10,4,231,"in"
180,0.7,20,40,16,234,"out"
310,0,180,10,12,233,"in"
110,0.4,250,10,4,229,"in"
110,0,50,270,14,234,"out"
20,0,290,10,2,229,"in"
1020,0.3,80,210,12,234,"out"
120,0.1,300,10,2,232,"in"
40,0.1,310,0,4,233,"in"
30,0,270,10,10,232,"in"
1230,0.6,80,280,2,234,"out"
10,0,290,10,6,142,"in"
10,0,270,10,10,221,"in"
110,0.1,310,280,-2,234,"out"
70,0,230,10,6,217,"in"
200,0.7,30,140,-2,234,"out"
900,0.2,200,290,10,234,"out"
330,0,260,10,4,233,"in"
910,0,270,0,10,234,"out"
20,0.1,290,10,4,223,"in"
260,0.2,300,10,2,233,"in"
30,0,310,0,2,231,"in"
310,1.3,230,100,18,234,"out"
80,0,190,10,10,233,"in"
380,0.3,160,270,18,234,"out"
880,1.1,290,230,16,234,"out"
0,0,290,10,2,205,"in"
40,0,280,10,6,230,"in"
640,1.1,220,200,4,234,"out"
100,0.2,300,10,4,228,"in"
570,1.2,280,240,20,234,"out"
810,0.1,400,10,6,234,"out"
1250,1.1,40,240,8,234,"out"
30,0,260,20,4,233,"in"
170,0,240,20,4,221,"in"
80,0.2,300,10,4,227,"in"
340,0,300,10,2,233,"in"
400,1.1,120,220,12,234,"out"
480,1.2,10,200,12,234,"out"
0,0,340,10,0,232,"in"
750,1.1,70,30,12,234,"out"
30,0.8,390,190,14,234,"out"
20,0,310,10,0,223,"in"
40,0.1,310,0,2,233,"in"
160,0.1,310,10,2,228,"in"
260,1.1,240,100,0,234,"out"
50,0,290,10,6,233,"in"
100,0,190,10,12,233,"in"
30,0,290,10,6,203,"in"
140,0,200,10,10,233,"in"
220,0.5,10,180,4,234,"out"
880,1.2,250,90,4,234,"out"
1200,0.1,280,70,0,234,"out"
880,0.6,290,40,20,234,"out"
20,0,190,10,10,226,"in"
20,0,290,10,6,229,"in"
590,0,180,10,10,233,"in"
90,0.1,300,10,2,226,"in"
360,0.2,190,60,6,234,"out"
0,0,300,10,4,231,"in"
950,0.3,140,40,16,234,"out"
30,0.2,280,10,4,233,"in"
0,0,280,10,4,176,"in"
250,0,40,0,14,234,"out"
920,1.1,110,180,10,234,"out"
1240,1.3,380,110,20,234,"out"
40,0,290,10,4,233,"in"
240,0.2,300,10,2,232,"in"
980,0.3,80,10,18,234,"out"
130,1.3,180,220,6,234,"out"
190,0,240,10,10,232,"in"
120,0.1,300,10,2,232,"in"
790,0.2,90,130,2,234,"out"
480,0.7,220,200,0,234,"out"
100,0,180,10,12,233,"in"
120,0,300,10,2,231,"in"
10,0,250,10,10,225,"in"
370,0.8,400,50,18,234,"out"
70,0.1,220,10,12,233,"in"
120,0.6,170,90,4,234,"out"
0,0,310,10,2,215,"in"
180,1.2,190,190,20,234,"out"
0,0,280,10,4,176,"in"
520,0.7,70,70,16,234,"out"
100,0.1,300,10,2,229,"in"
1020,0.4,70,250,10,234,"out"
20,0,310,0,4,233,"in"
30,0.9,410,90,0,234,"out"
90,0.1,300,10,2,226,"in"
10,0.1,310,10,2,230,"in"
1250,1.2,290,130,6,234,"out"
430,0,270,110,14,234,"out"
530,0.1,310,230,2,234,"out"
30,0,220,10,8,230,"in"
100,0,210,10,12,230,"in"
250,0,180,10,12,233,"in"
1000,0.3,10,10,16,234,"out"
130,0,180,10,12,233,"in"
340,0.8,220,70,20,234,"out"
140,0.2,300,10,4,231,"in"
140,0,210,10,8,233,"in"
780,0.5,80,40,10,234,"out"
970,1.2,400,190,18,234,"out"
930,0.4,280,70,14,234,"out"
1090,0.5,10,280,8,234,"out"
560,0.5,180,140,-2,234,"out"
480,0.4,330,160,6,234,"out"
40,0,200,10,8,233,"in"
10,0,270,10,8,222,"in"
0,0,260,10,10,208,"in"
730,1,410,300,10,234,"out"
0,0,300,10,4,231,"in"
110,0.1,200,10,10,231,"in"
60,0.9,220,110,10,234,"out"
10,0,270,0,10,226,"in"
40,0.1,230,10,14,233,"in"
950,0.2,140,150,18,234,"out"
30,0,270,10,10,232,"in"
30,0,270,0,10,233,"in"
10,0,270,10,10,221,"in"
20,0,280,10,4,231,"in"
20,0,190,10,12,232,"in"
20,0.1,290,0,6,233,"in"
20,0,190,10,10,226,"in"
180,0,190,10,12,233,"in"
170,0,240,20,4,221,"in"
20,0,240,10,10,233,"in"
510,0.3,0,210,16,234,"out"
1010,1.2,120,0,8,234,"out"
730,0,100,240,18,234,"out"
370,0.5,380,40,-2,234,"out"
140,0,210,10,8,233,"in"
390,0.6,160,250,10,234,"out"
0,0,300,10,2,222,"in"
20,0,310,10,0,223,"in"
20,0,310,0,4,233,"in"
310,0.1,300,10,2,232,"in"
10,0,280,10,4,219,"in"
10,1.1,340,130,6,234,"out"
10,0.1,300,10,2,217,"in"
310,1.3,200,140,4,234,"out"
160,0.2,290,10,4,232,"in"
80,0,190,10,10,233,"in"
140,0.9,160,200,14,234,"out"
660,0.6,280,70,8,234,"out"
1060,0.3,340,100,4,234,"out"
110,0,190,10,10,233,"in"
30,0,260,10,10,232,"in"
270,0.5,100,30,2,234,"out"
70,0,230,10,6,217,"in"
30,0,250,10,10,230,"in"
70,0.3,260,280,14,234,"out"
100,0.1,300,10,2,229,"in"
70,0.5,120,290,12,234,"out"
100,0.1,300,10,4,229,"in"
30,0.1,290,0,6,232,"in"
670,1.2,220,260,4,234,"out"
230,0.4,350,200,12,234,"out"
910,1.1,270,130,18,234,"out"
70,0.2,250,10,8,233,"in"
120,0.9,330,110,14,234,"out"
250,0.2,300,10,2,232,"in"
10,0,270,0,10,226,"in"
20,0.1,300,10,4,232,"in"
10,0,260,10,8,217,"in"
310,0,180,10,12,233,"in"
790,1.1,270,140,10,234,"out"
0,0,320,0,0,232,"in"
130,0,190,10,10,233,"in"
10,0,200,10,12,231,"in"
0,0,320,10,2,233,"in"
900,1.2,0,20,0,234,"out"
50,0.1,270,10,8,227,"in"
70,0.1,300,0,6,231,"in"
0,0.1,310,10,2,224,"in"
250,0.7,240,30,14,234,"out"
190,1.2,90,140,8,234,"out"
470,0.9,250,260,2,234,"out"
1170,0.6,350,0,16,234,"out"
1230,0.9,0,300,16,234,"out"
0,0.6,170,190,6,234,"out"
1250,0,320,170,6,234,"out"
650,0.3,100,300,8,234,"out"
0,0,320,10,0,229,"in"
0,0,300,10,4,231,"in"
160,1.3,370,230,6,234,"out"
360,1.2,290,290,14,234,"out"
770,1,190,0,0,234,"out"
80,1.3,280,240,4,234,"out"
30,0,300,10,4,230,"in"
770,0.4,210,270,4,234,"out"
230,0.2,210,270,12,234,"out"
0,0,260,10,10,208,"in"
160,0.5,400,130,10,234,"out"
510,0.6,400,140,18,234,"out"
100,0,210,10,12,230,"in"
1050,1.2,20,290,8,234,"out"
1230,0.9,380,40,8,234,"out"
150,0.1,190,10,10,233,"in"
70,0.1,280,10,6,232,"in"
20,0,220,10,12,231,"in"
160,1,40,190,4,234,"out"
270,0.9,180,110,16,234,"out"
260,0.1,280,10,4,232,"in"
0,0.4,130,120,0,234,"out"
40,0.2,380,30,14,234,"out"
540,0,380,40,0,234,"out"
1150,0.3,410,280,4,234,"out"
200,0.4,210,50,2,234,"out"
200,0,230,10,6,233,"in"
820,0.8,330,100,6,234,"out"
30,0.1,300,10,2,231,"in"
50,0,200,10,12,232,"in"
700,0.7,10,170,6,234,"out"
1180,1.2,270,0,16,234,"out"
420,0.7,380,290,0,234,"out"
650,0.5,50,280,14,234,"out"
0,1.2,100,90,6,234,"out"
50,0.1,300,10,4,232,"in"
440,1,170,190,4,234,"out"
600,1.2,250,280,20,234,"out"
40,0.1,230,10,14,233,"in"
280,0,240,10,6,226,"in"
30,0,200,10,14,233,"in"
60,0.2,300,10,4,232,"in"
910,0.2,200,190,-2,234,"out"
590,0.5,200,110,8,234,"out"
1180,0.2,290,190,18,234,"out"
50,0.1,260,10,8,230,"in"
20,0,200,10,12,233,"in"
10,0,200,10,12,231,"in"
240,1.3,410,270,0,234,"out"
1250,0.4,130,260,4,234,"out"
20,0,290,10,8,232,"in"
1020,0.1,160,130,0,234,"out"
1230,0.2,70,300,8,234,"out"
200,0.3,20,10,20,234,"out"
80,0.8,40,10,16,234,"out"
10,0,280,10,4,219,"in"
30,0,200,10,14,233,"in"
180,1.3,360,190,16,234,"out"
110,1.1,80,190,0,234,"out"
80,1.3,280,80,16,234,"out"
70,0.4,300,160,8,234,"out"
700,1,220,40,-2,234,"out"
510,0.5,290,90,14,234,"out"
10,0,280,10,4,219,"in"
620,0,50,130,6,234,"out"
1180,0.8,150,220,0,234,"out"
30,0,300,10,4,230,"in"
390,0,260,240,6,234,"out"
350,1.1,270,10,16,234,"out"
920,0.9,100,210,0,234,"out"
1000,0.9,260,200,4,234,"out"
1020,0.3,280,0,4,234,"out"
20,0,280,10,6,208,"in"
770,0.6,80,250,18,234,"out"
20,0,290,10,8,232,"in"
0,0,310,10,0,223,"in"
420,0.6,0,20,4,234,"out"
260,0.8,330,220,14,234,"out"
10,0.1,280,10,6,229,"in"
910,0.1,280,60,2,234,"out"
30,0,210,10,12,233,"in"
1170,0.6,70,90,0,234,"out"
60,0,190,10,10,230,"in"
180,0.9,240,250,14,234,"out"
40,0,300,10,2,230,"in"
430,0.7,110,60,0,234,"out"
10,0,270,10,8,222,"in"
1130,0.6,170,150,0,234,"out"
830,1.3,100,230,-2,234,"out"
40,0,280,10,6,230,"in"
550,1,160,230,18,234,"out"
420,1.3,360,80,8,234,"out"
40,0.1,260,10,8,207,"in"
930,1.3,270,180,10,234,"out"
110,0.2,300,10,4,231,"in"
100,0.1,300,10,4,229,"in"
110,0,190,10,10,233,"in"
780,1,60,240,4,234,"out"
70,0.1,250,10,8,232,"in"
550,0,170,10,20,234,"out"
50,1.1,10,280,-2,234,"out"
140,0.2,290,10,4,233,"in"
20,0,280,10,6,208,"in"
40,0.1,310,10,4,233,"in"
0,0,320,10,2,233,"in"
250,0.1,300,10,2,231,"in"
530,0.7,290,60,18,234,"out"
330,0.9,290,10,6,234,"out"
50,0,290,10,6,233,"in"
140,0,300,10,2,227,"in"
10,0,300,10,0,175,"in"
490,1,190,270,8,234,"out"
140,0.2,300,10,4,231,"in"
470,1.3,270,270,-2,234,"out"
900,0.4,160,20,10,234,"out"
20,0.1,300,10,2,231,"in"
750,0.7,400,140,6,234,"out"
10,0.1,300,10,2,217,"in"
0,0,310,10,0,223,"in"
10,0,310,0,2,233,"in"
0,0.1,300,10,0,232,"in"
700,0.8,340,150,6,234,"out"
570,0.6,370,80,14,234,"out"
480,0.1,280,40,8,234,"out"
110,0.8,290,80,16,234,"out"
390,0.3,120,300,18,234,"out"
650,0.8,30,260,12,234,"out"
110,0.1,300,10,4,226,"in"
10,0,290,10,2,216,"in"
280,0,300,10,2,230,"in"
390,1.1,140,0,18,234,"out"
20,0.1,280,10,4,233,"in"
30,0,310,10,4,230,"in"
340,0.4,400,220,6,234,"out"
1080,1.3,190,220,-2,234,"out"
10,0.1,290,10,4,218,"in"
330,0,260,10,4,233,"in"
30,0,270,0,10,233,"in"
290,0.2,260,100,-2,234,"out"
50,0.1,260,10,8,230,"in"
160,0.1,310,10,2,228,"in"
330,0.5,310,140,20,234,"out"
710,1.3,0,280,2,234,"out"
60,0,220,10,8,232,"in"
10,0,200,10,14,233,"in"
20,0,260,10,4,233,"in"
30,0.1,290,10,4,231,"in"
50,0,270,0,10,232,"in"
60,0.9,360,250,10,234,"out"
40,0,220,10,14,232,"in"
340,0.2,210,210,2,234,"out"
530,1.1,70,90,14,234,"out"
1160,1,190,80,18,234,"out"
1090,0.3,390,20,14,234,"out"
260,0.2,300,10,2,233,"in"
10,0,300,10,2,166,"in"
110,0.2,300,10,4,231,"in"
220,0.8,190,300,10,234,"out"
260,0.2,300,10,2,233,"in"
770,1,320,140,20,234,"out"
10,0,220,10,6,232,"in"
170,1.2,130,80,-2,234,"out"
440,0.2,230,210,0,234,"out"
910,0.2,270,260,20,234,"out"
630,0.8,190,210,16,234,"out"
40,0,290,10,4,233,"in"
190,0.1,340,30,-2,234,"out"
310,1.2,250,160,6,234,"out"
10,0,310,10,0,223,"in"
290,0.4,70,240,4,234,"out"
80,0.2,300,10,4,227,"in"
800,1.2,410,180,8,234,"out"
170,0,240,20,4,221,"in"
270,1.2,50,100,8,234,"out"
60,0,300,10,2,233,"in"
350,0.1,230,210,18,234,"out"
860,1,140,90,-2,234,"out"
20,0,270,10,10,230,"in"
10,0.1,280,10,6,229,"in"
1250,1.2,300,180,14,234,"out"
90,0,220,10,6,232,"in"
380,0.1,340,240,2,234,"out"
110,0.1,130,230,8,234,"out"
30,0,300,10,2,220,"in"
50,0.1,300,10,2,223,"in"
40,0,260,10,4,233,"in"
460,1,110,240,8,234,"out"
260,0,240,220,14,234,"out"
110,0,190,10,10,233,"in"
20,0,190,10,12,232,"in"
20,0,250,0,14,232,"in"
60,0,250,10,10,233,"in"
330,0.6,280,240,-2,234,"out"
310,0,180,10,12,233,"in"
1200,0,210,80,16,234,"out"
20,0.6,210,260,18,234,"out"
150,0.4,200,300,0,234,"out"
30,0,210,10,8,232,"in"
80,0.7,30,100,2,234,"out"
180,0.5,140,290,4,234,"out"
660,1.1,190,290,18,234,"out"
200,0,0,200,4,234,"out"
890,0.3,70,190,2,234,"out"
40,0.1,240,0,14,231,"in"
0,0,300,10,2,222,"in"
30,0,260,10,10,232,"in"
590,0,180,10,10,233,"in"
270,0.2,100,10,18,234,"out"
310,0.1,300,10,2,232,"in"
0,0.1,240,80,14,234,"out"
1170,0.4,70,260,-2,234,"out"
1020,1.2,100,190,20,234,"out"
770,1,310,300,12,234,"out"
830,1,200,250,6,234,"out"
40,0.1,310,0,2,233,"in"
920,1.3,0,110,14,234,"out"
200,0,200,10,12,233,"in"
10,0,280,10,4,219,"in"
980,0.7,50,10,4,234,"out"
0,0,300,10,4,231,"in"
140,0.2,300,10,4,231,"in"
260,0.3,20,150,0,234,"out"
900,0.5,230,130,0,234,"out"
0,0,310,10,0,223,"in"
1040,0.8,300,260,-2,234,"out"
870,0.2,110,10,4,234,"out"
140,0.7,290,280,-2,234,"out"
50,1,150,100,20,234,"out"
40,0,220,10,14,232,"in"
50,0,290,10,6,233,"in"
140,0,210,10,8,233,"in"
60,0.1,300,0,6,233,"in"
300,0.1,170,0,6,234,"out"
130,0,210,10,8,233,"in"
1200,0.5,30,280,8,234,"out"
0,0,320,0,0,232,"in"
450,0.9,200,140,4,234,"out"
260,0.6,350,100,4,234,"out"
180,0.1,290,10,4,228,"in"
580,0.4,360,180,2,234,"out"
370,1.2,0,100,8,234,"out"
310,0.2,230,280,12,234,"out"
80,0,240,10,8,223,"in"
950,0.3,240,150,12,234,"out"
60,0.1,300,0,6,233,"in"
260,0.1,300,10,2,232,"in"
10,0.1,300,10,2,217,"in"
10,0,250,10,10,225,"in"
430,1.3,190,0,-2,234,"out"
190,0,220,10,6,233,"in"
110,0.2,300,10,4,231,"in"
20,0.1,300,10,4,232,"in"
30,0,220,10,8,230,"in"
10,0,270,0,10,226,"in"
10,0,320,10,0,227,"in"
20,0,310,0,4,233,"in"
570,0.4,390,280,10,234,"out"
40,0.1,110,300,18,234,"out"
820,0.5,20,90,6,234,"out"
550,1.2,60,70,16,234,"out"
340,1.1,400,220,14,234,"out"
280,0,190,10,12,233,"in"
10,0.1,280,10,6,229,"in"
60,0.5,40,250,12,234,"out"
10,0,200,10,12,231,"in"
40,0,250,10,10,232,"in"
110,0.1,200,10,10,231,"in"
40,0.1,310,0,4,233,"in"
250,0.1,220,280,18,234,"out"
170,0.1,240,10,8,230,"in"
250,0.1,190,10,10,233,"in"
990,0.7,90,160,20,234,"out"
110,0.2,290,10,4,232,"in"
790,0.3,0,290,8,234,"out"
40,0,310,10,4,232,"in"
210,0.5,300,150,20,234,"out"
160,0.8,150,50,8,234,"out"
10,0,270,10,8,222,"in"
690,0.7,30,180,4,234,"out"
1250,0.1,240,70,2,234,"out"
380,0.4,330,10,6,234,"out"
830,0.7,230,10,10,234,"out"
100,0.3,290,10,0,233,"in"
0,0,290,10,4,108,"in"
0,0.7,350,50,20,234,"out"
810,0.4,180,270,20,234,"out"
370,0.2,40,60,16,234,"out"
210,0.1,300,10,2,231,"in"
460,0.5,60,270,2,234,"out"
380,0.7,300,220,-2,234,"out"
50,0,220,10,8,233,"in"
1250,1.2,190,210,12,234,"out"
110,0,190,10,10,233,"in"
760,0.6,40,140,20,234,"out"
1050,1,390,230,18,234,"out"
960,0.6,40,30,0,234,"out"
810,0.1,130,200,14,234,"out"
10,0.1,290,10,4,218,"in"
90,0.9,100,170,-2,234,"out"
800,0.1,330,10,6,234,"out"
30,0,200,10,14,233,"in"
940,0.7,330,10,-2,234,"out"
80,0,290,10,4,233,"in"
330,0.5,310,110,2,234,"out"
60,1,100,240,12,234,"out"
150,0.1,190,10,10,233,"in"
10,0.2,300,10,4,225,"in"
40,0,280,10,6,230,"in"
10,0,310,10,2,201,"in"
30,0.1,280,10,6,228,"in"
150,0.1,190,10,10,233,"in"
1150,1.1,140,270,0,234,"out"
60,0.1,300,10,4,227,"in"
260,0.4,160,220,20,234,"out"
140,1.2,120,80,2,234,"out"
40,0.1,310,10,4,233,"in"
680,1,180,130,12,234,"out"
50,0,270,0,10,232,"in"
790,0.5,270,180,6,234,"out"
0,0,270,10,10,233,"in"
1230,0.9,310,10,-2,234,"out"
1150,0.3,20,30,18,234,"out"
810,0.3,180,200,12,234,"out"
230,0,250,20,4,227,"in"
50,0,300,10,4,231,"in"
500,1.3,10,300,2,234,"out"
20,0,270,10,8,233,"in"
100,0,180,10,12,233,"in"
190,0.5,120,180,4,234,"out"
880,0.5,370,200,18,234,"out"
40,0.1,240,0,14,231,"in"
550,0.8,130,50,4,234,"out"
50,0,250,10,10,233,"in"
20,0,220,10,12,231,"in"
920,0.5,200,80,6,234,"out"
1200,0,120,20,12,234,"out"
20,0,200,10,14,233,"in"
180,0.8,50,40,8,234,"out"
30,0,310,10,2,233,"in"
80,0,300,10,0,233,"in"
30,0,220,10,8,230,"in"
30,0,220,10,8,230,"in"
60,0,220,10,8,232,"in"
0,0,340,10,0,232,"in"
220,0.9,110,270,6,234,"out"
110,0.4,250,10,4,229,"in"
20,0.1,290,0,6,233,"in"
0,0,340,10,0,232,"in"
1070,0.1,360,210,2,234,"out"
280,0.3,70,250,20,234,"out"
70,0.1,300,10,2,230,"in"
290,1.1,360,300,0,234,"out"
70,0.1,300,10,2,230,"in"
170,0.7,130,60,2,234,"out"
590,0.5,260,120,18,234,"out"
20,1.1,370,210,4,234,"out"
1260,0.4,390,160,0,234,"out"
160,0.2,300,10,4,233,"in"
290,1.2,180,200,6,234,"out"
690,1.3,300,260,2,234,"out"
1170,1.2,260,160,20,234,"out"
1190,0.1,330,190,-2,234,"out"
330,0,260,10,4,233,"in"
890,0.7,340,260,18,234,"out"
20,0,220,10,8,232,"in"
130,0.1,200,100,0,234,"out"
780,1.3,100,290,0,234,"out"
100,0.6,320,300,6,234,"out"
220,1.1,20,80,18,234,"out"
430,0.9,160,50,2,234,"out"
250,0,180,10,12,233,"in"
10,0,320,10,0,227,"in"
1170,0.2,40,220,20,234,"out"
120,0.7,300,0,20,234,"out"
20,0.1,290,10,2,218,"in"
450,0.7,390,30,14,234,"out"
510,0.8,180,270,4,234,"out"
0,0,290,10,4,108,"in"
1080,0.5,200,260,10,234,"out"
10,0,300,10,4,210,"in"
620,0.7,230,40,6,234,"out"
80,0.1,310,0,4,232,"in"
1210,0.3,270,60,2,234,"out"
460,1,160,30,8,234,"out"
80,0.1,300,10,4,233,"in"
10,0,270,10,8,222,"in"
550,1.3,340,280,6,234,"out"
40,0.2,130,70,20,234,"out"
540,0,20,30,2,234,"out"
40,0,300,10,0,231,"in"
190,0,220,10,6,233,"in"
10,0.2,300,10,4,225,"in"
1230,1,70,70,12,234,"out"
400,0.4,90,60,-2,234,"out"
50,0.8,130,220,-2,234,"out"
530,0.2,230,40,10,234,"out"
120,0.8,390,170,0,234,"out"
1210,0.5,90,250,-2,234,"out"
320,0.4,260,100,10,234,"out"
50,0,270,0,10,232,"in"
10,0.1,280,10,6,229,"in"
690,0.4,320,110,18,234,"out"
20,0,300,10,4,220,"in"
140,0,210,10,8,233,"in"
0,0.1,290,10,4,221,"in"
230,0.3,200,210,18,234,"out"
860,1.3,360,80,8,234,"out"
100,0.1,300,10,2,229,"in"
110,0,190,10,10,233,"in"
170,0,190,10,12,233,"in"
30,0,310,10,4,230,"in"
110,0.7,390,0,12,234,"out"
80,0.2,300,10,4,227,"in"
460,1.1,400,190,4,234,"out"
40,0,190,10,10,232,"in"
1030,0.3,10,260,10,234,"out"
0,0,250,10,10,233,"in"
40,0,300,10,0,231,"in"
100,0.1,300,10,4,229,"in"
40,0.1,310,0,4,233,"in"
1200,1.3,70,270,10,234,"out"
40,0,300,10,0,231,"in"
220,0.8,240,30,18,234,"out"
0,0,300,10,0,201,"in"
20,0,270,10,8,233,"in"
640,1.2,190,260,10,234,"out"
1080,0,240,120,16,234,"out"
650,0.4,290,220,0,234,"out"
0,0.1,310,10,2,224,"in"
20,0.1,290,10,2,218,"in"
620,0.7,310,120,10,234,"out"
1240,1.1,140,210,-2,234,"out"
10,0,300,10,0,175,"in"
20,0.1,290,10,2,218,"in"
130,0.1,50,170,20,234,"out"
130,0,190,10,10,233,"in"
200,0.2,220,10,6,229,"in"
760,0.7,360,150,2,234,"out"
1260,0,60,250,14,234,"out"
1240,0.7,10,60,10,234,"out"
110,0.1,290,250,6,234,"out"
230,0,210,10,12,233,"in"
140,1.1,110,70,2,234,"out"
800,0.7,190,290,8,234,"out"
280,0,190,10,12,233,"in"
200,0.4,230,20,4,234,"out"
100,0.2,300,10,4,228,"in"
40,0,260,10,4,233,"in"
80,0,300,10,0,233,"in"
150,1.1,260,230,16,234,"out"
90,0,190,10,10,233,"in"
20,0,190,10,10,226,"in"
320,0.1,250,130,2,234,"out"
170,0.2,290,10,4,228,"in"
30,0.2,280,10,4,233,"in"
20,0,300,10,2,211,"in"
20,0,300,10,4,220,"in"
1060,0.9,160,280,4,234,"out"
180,0,190,10,12,233,"in"
1210,0.6,120,90,10,234,"out"
520,0.7,170,170,16,234,"out"
10,0,310,10,2,201,"in"
160,0.4,410,50,18,234,"out"
60,0.2,300,10,4,232,"in"
60,0.2,300,10,4,232,"in"
90,0.1,300,10,4,230,"in"
1050,0.7,360,120,6,234,"out"
1120,0.3,80,140,8,234,"out"
380,0.6,220,250,-2,234,"out"
40,0,310,10,4,232,"in"
0,0.1,310,10,2,224,"in"
50,0,300,0,6,233,"in"
80,0.1,300,10,4,233,"in"
20,0.1,290,10,4,223,"in"
250,1.3,340,100,6,234,"out"
30,0,260,10,10,232,"in"
1170,1.3,230,280,8,234,"out"
720,0.9,70,100,12,234,"out"
790,0.7,360,50,10,234,"out"
80,0,290,10,4,233,"in"
20,0,200,10,12,233,"in"
80,0,240,10,8,223,"in"
80,0,240,10,8,223,"in"
0,0.1,320,10,0,233,"in"
90,0.1,300,10,2,226,"in"
430,0.4,360,110,0,234,"out"
0,0,300,10,4,231,"in"
130,1,380,100,8,234,"out"
250,0,180,10,12,233,"in"
40,0,300,10,0,231,"in"
20,0,290,10,8,232,"in"
40,0,260,10,4,233,"in"
20,0,200,10,12,233,"in"
20,0,200,10,12,233,"in"
1170,1,280,70,2,234,"out"
110,0.2,290,10,4,232,"in"
350,0.1,390,80,16,234,"out"
1200,0.4,220,160,18,234,"out"
70,0.1,240,0,12,232,"in"
440,0.4,370,50,10,234,"out"
40,0,200,10,8,233,"in"
90,0,170,80,2,234,"out"
1190,1.3,170,20,12,234,"out"
30,0.4,40,50,0,234,"out"
20,0,310,0,4,233,"in"
0,0,310,10,0,223,"in"
