"","X","status","HighestTaxonomicResolution","Species","CruiseID","Ship","SurveyMethod","latitude","longitude","morphotype","ObsYear","Decade","topographic_position_index","terrain_ruggedness_index","aspect","bathymetry_mean","current_direction","current_velocity","dissolvedO2","iron","nitrate","pH","phosphate","primaryprod","salinity","silicate","slope","temperature","substrate"
"75",75,"Present","Species","Suberites pagurorum","","748S","BOT",56.9697,-13.6756,"massive",2007,2000,4.9131908416748,16.8993091583252,125.644874572754,-194.361114501953,35.6043853759766,0.00223242491483688,256.447448730469,0.00126778124831617,9.31697463989258,8.03815650939941,0.673640489578247,0.350838631391525,35.3345756530762,5.38191938400269,0.281811535358429,9.45523738861084,"1"
"76",76,"Present","Species","Suberites pagurorum","","748S","BOT",57.3798,-14.143,"massive",2007,2000,-3.43750381469727,7.26388931274414,264.594177246094,-167.055557250977,220.549652099609,0.010450822301209,261.106719970703,0.00181789940688759,9.390793800354,8.0333194732666,0.710859179496765,0.397603809833527,35.3038177490234,6.26757335662842,0.140176698565483,8.97748374938965,"1"
"77",77,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.0791,-13.9709,"caliculate",2007,2000,-36.4270782470703,38.4340286254883,239.658630371094,-234.888885498047,52.2282791137695,0.0122592784464359,251.243225097656,0.000948688946664333,9.74950408935547,8.03697204589844,0.684636116027832,0.299988627433777,35.3193397521973,5.35083818435669,0.280017018318176,9.15594100952148,"1"
"78",78,"Present","Species","Axinella infundibuliformis","","748S","BOT",56.7889,-14.4629,"caliculate",2007,2000,-5.21874618530273,8.51041793823242,165.120574951172,-187.138885498047,228.495910644531,0.00624245870858431,258.052276611328,0.0016360895242542,9.57932281494141,8.0300407409668,0.717590630054474,0.385309308767319,35.3174324035645,6.56326675415039,0.114823877811432,9.20615863800049,"1"
"79",79,"Present","Species","Phakellia ventilabrum","","748S","BOT",57.0601,-14.1401,"flabellate",2007,2000,11.725700378418,23.8437538146973,157.593780517578,-168.527770996094,213.913146972656,0.00744293304160237,259.716094970703,0.0020050120074302,9.36991691589355,8.03008460998535,0.714371562004089,0.396152943372726,35.3150978088379,6.47109842300415,0.218235522508621,9.13268852233887,"1"
"80",80,"Present","Species","Phakellia ventilabrum","","748S","BOT",57.0107,-13.8577,"flabellate",2007,2000,13.2048568725586,13.2048568725586,308.809783935547,-179.861114501953,246.108795166016,0.00541767571121454,259.442108154297,0.00166012451518327,9.25104331970215,8.034592628479,0.68934953212738,0.387384504079819,35.3229713439941,5.8578519821167,0.0799782425165176,9.27046775817871,"1"
"81",81,"Present","Species","Suberites ficus","","748S","BOT",57.0107,-13.8577,"massive",2007,2000,13.2048568725586,13.2048568725586,308.809783935547,-179.861114501953,246.108795166016,0.00541767571121454,259.442108154297,0.00166012451518327,9.25104331970215,8.034592628479,0.68934953212738,0.387384504079819,35.3229713439941,5.8578519821167,0.0799782425165176,9.27046775817871,"1"
"82",82,"Present","Species","Suberites ficus","","748S","BOT",57.0791,-13.9709,"massive",2007,2000,-36.4270782470703,38.4340286254883,239.658630371094,-234.888885498047,52.2282791137695,0.0122592784464359,251.243225097656,0.000948688946664333,9.74950408935547,8.03697204589844,0.684636116027832,0.299988627433777,35.3193397521973,5.35083818435669,0.280017018318176,9.15594100952148,"1"
"83",83,"Present","Species","Suberites pagurorum","","748S","BOT",57.4123,-14.2351,"massive",2007,2000,1.32291603088379,7.16319465637207,274.310913085938,-181.444442749023,19.3680820465088,0.00919633265584707,261.947692871094,0.0013865401269868,9.44109058380127,8.03823280334473,0.693114161491394,0.374653160572052,35.3002243041992,5.75634717941284,0.160845026373863,8.98319149017334,"1"
"84",84,"Present","Species","Suberites pagurorum","","748S","BOT",57.2276,-14.1666,"massive",2007,2000,-18.7430610656738,20.8125038146973,323.032470703125,-172.361114501953,214.389251708984,0.00599036458879709,258.502838134766,0.00226680096238852,9.37923526763916,8.02634334564209,0.737003982067108,0.401214390993118,35.3057403564453,6.98281335830688,0.283597409725189,9.02092933654785,"1"
"85",85,"Present","Species","Suberites pagurorum","","748S","BOT",56.8585,-14.1451,"massive",2007,2000,14.7986106872559,15.0625,36.521369934082,-184.694442749023,226.689041137695,0.00443530641496181,257.537994384766,0.00166604679543525,9.43242168426514,8.03226661682129,0.703952968120575,0.369439601898193,35.3226928710938,6.19198656082153,0.222447037696838,9.27020835876465,"1"
"86",86,"Present","Species","Suberites pagurorum","","748S","BOT",56.9414,-14.3641,"massive",2007,2000,-12.8854122161865,18.4340229034424,114.437911987305,-206.638885498047,226.968170166016,0.00781744625419378,255.838714599609,0.00142030650749803,9.60564708709717,8.03134918212891,0.715701282024384,0.361041218042374,35.3166542053223,6.42036390304565,0.272937297821045,9.17020511627197,"1"
"87",87,"Present","Species","Axinella infundibuliformis","","748S","BOT",56.593,-14.7093,"caliculate",2007,2000,-0.840276718139648,2.10416603088379,114.372673034668,-195.444442749023,165.730163574219,0.00992735382169485,259.480712890625,0.00127862195950001,9.47957515716553,8.03827095031738,0.681105971336365,0.372912555932999,35.3158493041992,5.57188844680786,0.0420290902256966,9.21042442321777,"1"
"88",88,"Present","Species","Axinella infundibuliformis","","748S","BOT",56.7297,-14.7297,"caliculate",2007,2000,-1.59374618530273,4.23263931274414,230.485946655273,-190.58332824707,178.015975952148,0.00577005185186863,258.641357421875,0.00140493642538786,9.57583332061768,8.03437995910645,0.703985929489136,0.382883340120316,35.3133392333984,6.14795064926147,0.0308221038430929,9.17136859893799,"1"
"89",89,"Present","Species","Phakellia ventilabrum","","748S","BOT",56.7297,-14.7297,"flabellate",2007,2000,-1.59374618530273,4.23263931274414,230.485946655273,-190.58332824707,178.015975952148,0.00577005185186863,258.641357421875,0.00140493642538786,9.57583332061768,8.03437995910645,0.703985929489136,0.382883340120316,35.3133392333984,6.14795064926147,0.0308221038430929,9.17136859893799,"1"
"90",90,"Present","Species","Phakellia ventilabrum","","748S","BOT",56.5953,-14.5213,"flabellate",2007,2000,1.51388931274414,2.20833206176758,142.353973388672,-195.5,83.1473236083984,0.00506263505667448,258.954559326172,0.00113690353464335,9.40581226348877,8.03893756866455,0.673138618469238,0.355679720640182,35.3202896118164,5.38724660873413,0.0327207334339619,9.27012825012207,"1"
"91",91,"Present","Species","Suberites pagurorum","","748S","BOT",56.593,-14.7093,"massive",2007,2000,-0.840276718139648,2.10416603088379,114.372673034668,-195.444442749023,165.730163574219,0.00992735382169485,259.480712890625,0.00127862195950001,9.47957515716553,8.03827095031738,0.681105971336365,0.372912555932999,35.3158493041992,5.57188844680786,0.0420290902256966,9.21042442321777,"1"
"92",92,"Present","Species","Suberites pagurorum","","748S","BOT",56.7297,-14.7297,"massive",2007,2000,-1.59374618530273,4.23263931274414,230.485946655273,-190.58332824707,178.015975952148,0.00577005185186863,258.641357421875,0.00140493642538786,9.57583332061768,8.03437995910645,0.703985929489136,0.382883340120316,35.3133392333984,6.14795064926147,0.0308221038430929,9.17136859893799,"1"
"93",93,"Present","Species","Suberites pagurorum","","748S","BOT",56.5953,-14.5213,"massive",2007,2000,1.51388931274414,2.20833206176758,142.353973388672,-195.5,83.1473236083984,0.00506263505667448,258.954559326172,0.00113690353464335,9.40581226348877,8.03893756866455,0.673138618469238,0.355679720640182,35.3202896118164,5.38724660873413,0.0327207334339619,9.27012825012207,"1"
"94",94,"Present","Species","Suberites pagurorum","","748S","BOT",56.5342,-14.5521,"massive",2007,2000,2.53820037841797,3.06597137451172,137.99919128418,-196.58332824707,120.463150024414,0.00428300397470593,258.800598144531,0.0010809552622959,9.38997364044189,8.03986740112305,0.6685950756073,0.352306306362152,35.3211631774902,5.26781511306763,0.0497772544622421,9.2868185043335,"1"
"95",95,"Present","Species","Suberites pagurorum","","748S","BOT",56.4643,-14.6304,"massive",2007,2000,2.97221755981445,4.88888931274414,140.671875,-198.611114501953,122.842697143555,0.00355712883174419,258.650146484375,0.00112555187661201,9.40937995910645,8.03958034515381,0.671198129653931,0.356941223144531,35.3217010498047,5.33287286758423,0.0753605589270592,9.29906177520752,"1"
"96",96,"Present","Genus","Geodia","","748S","BOT",56.196,-9.37083,"massive",2007,2000,41.7118072509766,100.30207824707,271.740081787109,-994.555541992188,199.24951171875,0.00677351793274283,211.553527832031,0.000779265246819705,15.7571353912354,7.97904872894287,1.02550363540649,0.0168930981308222,35.237003326416,9.08932399749756,2.06106305122375,7.77656602859497,"1"
"97",97,"Present","Species","Antho dichotoma","","748S","BOT",58.4054,-14.5569,"arborescent",2008,2000,-6.25695037841797,78.2916641235352,9.12290954589844,-847.944458007812,76.3111419677734,0.0279736649245024,207.593765258789,0.00110083841718733,15.968132019043,7.97952127456665,1.04648768901825,0.0169300679117441,35.2305908203125,9.69401454925537,1.08093166351318,8.1988000869751,"1"
"98",98,"Present","Species","Antho dichotoma","","748S","BOT",57.9552,-14.4596,"arborescent",2008,2000,8.8819465637207,32.8194465637207,298.573699951172,-365.666656494141,25.4722156524658,0.0261789690703154,243.00715637207,0.00106201739981771,11.2711715698242,8.0247278213501,0.773847937583923,0.215998560190201,35.2880172729492,6.27700662612915,0.662634432315826,9.11279296875,"1"
"99",99,"Present","Genus","Phakellia","","748S","BOT",57.6173,-14.1068,"flabellate",2008,2000,-0.80903434753418,7.68402671813965,272.945465087891,-171.16667175293,212.557998657227,0.00966785475611687,264.142761230469,0.00137483899015933,9.41240406036377,8.04053974151611,0.683555006980896,0.390329986810684,35.300350189209,5.50528240203857,0.16596357524395,8.95040893554688,"1"
"100",100,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.7837,-13.7912,"caliculate",2008,2000,3.55556297302246,5.76388740539551,307.566101074219,-145.58332824707,54.5119705200195,0.0068618762306869,266.053039550781,0.00157338427379727,9.18263912200928,8.04030323028564,0.682754695415497,0.47277957201004,35.3037071228027,5.44234132766724,0.0980928316712379,8.96094226837158,"3"
"101",101,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.6737,-14.0426,"caliculate",2008,2000,-0.961807250976562,5.48263931274414,274.388244628906,-158.5,18.448657989502,0.0102406488731503,266.756134033203,0.00124478712677956,9.36401462554932,8.04319763183594,0.671710431575775,0.414477616548538,35.3019218444824,5.18701791763306,0.125566497445107,8.92954730987549,"1"
"102",102,"Present","Genus","Phakellia","","748S","BOT",57.8508,-13.6275,"flabellate",2008,2000,5.94097709655762,15.5451412200928,14.8808135986328,-161.638885498047,96.2569198608398,0.0052638160996139,265.790496826172,0.00099578988738358,9.40502738952637,8.04472732543945,0.664909541606903,0.381169319152832,35.303050994873,4.93912887573242,0.211739808320999,9.05215072631836,"1"
"103",103,"Present","Species","Suberites pagurorum","","748S","BOT",57.9012,-13.6948,"massive",2008,2000,-1.77083587646484,17.5694465637207,11.2755584716797,-185.611114501953,103.78897857666,0.00738521851599216,263.102386474609,0.00101297115907073,9.63258743286133,8.04244518280029,0.678557753562927,0.328583359718323,35.3025856018066,5.16597080230713,0.23614801466465,9.03227806091309,"1"
"104",104,"Present","Species","Suberites pagurorum","","748S","BOT",57.5466,-14.0254,"massive",2008,2000,2.27778244018555,6.26388931274414,288.370513916016,-150.638885498047,18.7968654632568,0.0105104362592101,265.471069335938,0.00148752157110721,9.32628726959229,8.03986358642578,0.683222770690918,0.425888776779175,35.3042449951172,5.51037549972534,0.134955480694771,8.95123100280762,"1"
"105",105,"Present","Species","Suberites pagurorum","","748S","BOT",57.4207,-14.2434,"massive",2008,2000,1.32291603088379,7.16319465637207,274.310913085938,-181.444442749023,19.3680820465088,0.00919633265584707,261.947692871094,0.0013865401269868,9.44109058380127,8.03823280334473,0.693114161491394,0.374653160572052,35.3002243041992,5.75634717941284,0.160845026373863,8.98319149017334,"1"
"106",106,"Present","Species","Suberites pagurorum","","748S","BOT",57.3774,-14.1373,"massive",2008,2000,-3.43750381469727,7.26388931274414,264.594177246094,-167.055557250977,220.549652099609,0.010450822301209,261.106719970703,0.00181789940688759,9.390793800354,8.0333194732666,0.710859179496765,0.397603809833527,35.3038177490234,6.26757335662842,0.140176698565483,8.97748374938965,"1"
"107",107,"Present","Species","Suberites pagurorum","","748S","BOT",57.344,-14.1347,"massive",2008,2000,2.23611640930176,5.45138740539551,284.070281982422,-162.027770996094,217.238708496094,0.00907351542264223,263.77978515625,0.00183292105793953,9.29110908508301,8.03469181060791,0.698729574680328,0.434334754943848,35.3049964904785,5.96939277648926,0.116781942546368,8.99352931976318,"1"
"108",108,"Present","Species","Suberites pagurorum","","748S","BOT",57.2254,-14.1702,"massive",2008,2000,-18.7430610656738,20.8125038146973,323.032470703125,-172.361114501953,214.389251708984,0.00599036458879709,258.502838134766,0.00226680096238852,9.37923526763916,8.02634334564209,0.737003982067108,0.401214390993118,35.3057403564453,6.98281335830688,0.283597409725189,9.02092933654785,"1"
"109",109,"Present","Species","Suberites pagurorum","","748S","BOT",57.1553,-14.1745,"massive",2008,2000,45.4826354980469,45.4826354980469,307.878540039062,-109.611114501953,91.1824035644531,0.00107957364525646,271.167724609375,0.000923010404221714,8.99051570892334,8.04731369018555,0.643560886383057,0.525570690631866,35.3070678710938,4.60615396499634,0.206586614251137,9.19875621795654,"1"
"110",110,"Present","Genus","Phakellia","","748S","BOT",56.5798,-14.7827,"flabellate",2008,2000,3.37500381469727,3.99305725097656,133.423004150391,-190.638885498047,166.718368530273,0.0099401893094182,259.59521484375,0.00128190696705133,9.48819541931152,8.03835868835449,0.681704819202423,0.373718529939651,35.3154335021973,5.58165836334229,0.0432403869926929,9.20953464508057,"1"
"111",111,"Present","Species","Suberites ficus","","748S","BOT",56.5405,-14.5521,"massive",2008,2000,2.53820037841797,3.06597137451172,137.99919128418,-196.58332824707,120.463150024414,0.00428300397470593,258.800598144531,0.0010809552622959,9.38997364044189,8.03986740112305,0.6685950756073,0.352306306362152,35.3211631774902,5.26781511306763,0.0497772544622421,9.2868185043335,"1"
"112",112,"Present","Species","Suberites pagurorum","","748S","BOT",56.7388,-14.7323,"massive",2008,2000,-1.59374618530273,4.23263931274414,230.485946655273,-190.58332824707,178.015975952148,0.00577005185186863,258.641357421875,0.00140493642538786,9.57583332061768,8.03437995910645,0.703985929489136,0.382883340120316,35.3133392333984,6.14795064926147,0.0308221038430929,9.17136859893799,"1"
"113",113,"Present","Species","Suberites pagurorum","","748S","BOT",56.5798,-14.7827,"massive",2008,2000,3.37500381469727,3.99305725097656,133.423004150391,-190.638885498047,166.718368530273,0.0099401893094182,259.59521484375,0.00128190696705133,9.48819541931152,8.03835868835449,0.681704819202423,0.373718529939651,35.3154335021973,5.58165836334229,0.0432403869926929,9.20953464508057,"1"
"114",114,"Present","Species","Suberites pagurorum","","748S","BOT",56.4654,-14.6693,"massive",2008,2000,1.93403434753418,3.05208396911621,165.254455566406,-197.777770996094,171.518737792969,0.00509154004976153,259.136260986328,0.00120347668416798,9.44247055053711,8.03918170928955,0.674931704998016,0.365635722875595,35.3199577331543,5.4209156036377,0.0396649576723576,9.26987075805664,"1"
"115",115,"Present","Species","Suberites pagurorum","","748S","BOT",56.5405,-14.5521,"massive",2008,2000,2.53820037841797,3.06597137451172,137.99919128418,-196.58332824707,120.463150024414,0.00428300397470593,258.800598144531,0.0010809552622959,9.38997364044189,8.03986740112305,0.6685950756073,0.352306306362152,35.3211631774902,5.26781511306763,0.0497772544622421,9.2868185043335,"1"
