"","X","status","HighestTaxonomicResolution","Species","CruiseID","Ship","SurveyMethod","MiddleLatitude","MiddleLongitude","morphotype","ObsYear","Decade","ID","terrain_ruggedness_index","sws_mean","o2_mean","si_mean","thetao_mean","cover"
"130",130,"Present","Species","Suberites pagurorum","","748S","BOT",57.7265,-13.3823,"massive",2008,2000,130,8.13888931274414,0.00266494485549629,265.554107666016,4.9128270149231,9.15111446380615,"Mud to muddy Sand"
"131",131,"Present","Genus","Geodia","","748S","BOT",56.2302,-9.37133,"massive",2008,2000,131,93.2673645019531,0.003739197505638,221.746856689453,9.11847400665283,6.93814086914062,"Mud to muddy Sand"
"132",132,"Present","Species","Antho dichotoma","","748S","BOT",57.8474,-13.6179,"arborescent",2009,2000,132,10.2708339691162,0.00681610265746713,265.977783203125,5.19607257843018,9.02315425872803,"Mud to muddy Sand"
"133",133,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.7312,-13.5644,"caliculate",2009,2000,133,7.29166984558105,0.0067642480134964,266.418029785156,5.2927827835083,9.02789402008057,"Coarse-grained sediment"
"134",134,"Present","Species","Craniella cranium","","748S","BOT",57.7312,-13.5644,"massive",2009,2000,134,7.29166984558105,0.0067642480134964,266.418029785156,5.2927827835083,9.02789402008057,"Coarse-grained sediment"
"135",135,"Present","Genus","Phakellia","","748S","BOT",57.7312,-13.5644,"flabellate",2009,2000,135,7.29166984558105,0.0067642480134964,266.418029785156,5.2927827835083,9.02789402008057,"Coarse-grained sediment"
"136",136,"Present","Genus","Phakellia","","748S","BOT",57.8474,-13.6179,"flabellate",2009,2000,136,10.2708339691162,0.00681610265746713,265.977783203125,5.19607257843018,9.02315425872803,"Mud to muddy Sand"
"137",137,"Present","Species","Suberites pagurorum","","748S","BOT",57.7147,-13.3517,"massive",2009,2000,137,8.13888931274414,0.00266494485549629,265.554107666016,4.9128270149231,9.15111446380615,"Mud to muddy Sand"
"138",138,"Present","Species","Suberites pagurorum","","748S","BOT",57.7312,-13.5644,"massive",2009,2000,138,7.29166984558105,0.0067642480134964,266.418029785156,5.2927827835083,9.02789402008057,"Coarse-grained sediment"
"139",139,"Present","Species","Suberites pagurorum","","748S","BOT",57.9058,-13.6314,"massive",2009,2000,139,18.0833358764648,0.00319606624543667,262.574096679688,5.12506580352783,9.09683609008789,"Mud to muddy Sand"
"140",140,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.6211,-14.0869,"caliculate",2009,2000,140,5.62153244018555,0.0107897119596601,264.571716308594,5.48229169845581,8.93854808807373,"Mud to muddy Sand"
"141",141,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.4011,-14.081,"caliculate",2009,2000,141,4.77083396911621,0.0127221243456006,264.362182617188,5.78740167617798,8.96214962005615,"Mud to muddy Sand"
"142",142,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.4168,-14.2389,"caliculate",2009,2000,142,7.16319465637207,0.00919633265584707,261.947692871094,5.75634717941284,8.98319149017334,"Mud to muddy Sand"
"143",143,"Present","Species","Craniella cranium","","748S","BOT",57.4168,-14.2389,"massive",2009,2000,143,7.16319465637207,0.00919633265584707,261.947692871094,5.75634717941284,8.98319149017334,"Mud to muddy Sand"
"144",144,"Present","Genus","Phakellia","","748S","BOT",57.3397,-14.1417,"flabellate",2009,2000,144,5.45138740539551,0.00907351542264223,263.77978515625,5.96939277648926,8.99352931976318,"Mud to muddy Sand"
"145",145,"Present","Species","Suberites pagurorum","","748S","BOT",57.6211,-14.0869,"massive",2009,2000,145,5.62153244018555,0.0107897119596601,264.571716308594,5.48229169845581,8.93854808807373,"Mud to muddy Sand"
"146",146,"Present","Species","Suberites pagurorum","","748S","BOT",57.4011,-14.081,"massive",2009,2000,146,4.77083396911621,0.0127221243456006,264.362182617188,5.78740167617798,8.96214962005615,"Mud to muddy Sand"
"147",147,"Present","Species","Suberites pagurorum","","748S","BOT",57.3397,-14.1417,"massive",2009,2000,147,5.45138740539551,0.00907351542264223,263.77978515625,5.96939277648926,8.99352931976318,"Mud to muddy Sand"
"148",148,"Present","Species","Suberites pagurorum","","748S","BOT",57.4168,-14.2389,"massive",2009,2000,148,7.16319465637207,0.00919633265584707,261.947692871094,5.75634717941284,8.98319149017334,"Mud to muddy Sand"
"149",149,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.1075,-14.3169,"caliculate",2009,2000,149,26.2916622161865,0.00358734582550824,267.797973632812,5.13232612609863,9.09823608398438,"Mud to muddy Sand"
"150",150,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.0532,-14.1692,"caliculate",2009,2000,150,24.8194484710693,0.0112424734979868,256.860290527344,6.9299464225769,9.1665678024292,"Mud to muddy Sand"
"151",151,"Present","Species","Axinella infundibuliformis","","748S","BOT",56.9125,-14.5949,"caliculate",2009,2000,151,2.84375,0.00293730897828937,258.899719238281,6.31304693222046,9.16533470153809,"Mud to muddy Sand"
"152",152,"Present","Species","Axinella infundibuliformis","","748S","BOT",56.7383,-14.7167,"caliculate",2009,2000,152,4.23263931274414,0.00577005185186863,258.641357421875,6.14795064926147,9.17136859893799,"Mud to muddy Sand"
"153",153,"Present","Species","Craniella zetlandica","","748S","BOT",57.4168,-14.2389,"massive",2009,2000,153,7.16319465637207,0.00919633265584707,261.947692871094,5.75634717941284,8.98319149017334,"Mud to muddy Sand"
"154",154,"Present","Genus","Phakellia","","748S","BOT",57.2275,-14.1706,"flabellate",2009,2000,154,20.8125038146973,0.00599036458879709,258.502838134766,6.98281335830688,9.02092933654785,"Mud to muddy Sand"
"155",155,"Present","Genus","Phakellia","","748S","BOT",57.1645,-14.1308,"flabellate",2009,2000,155,30.8645820617676,0.00159336684737355,269.092742919922,5.02655029296875,9.1337251663208,"Mud to muddy Sand"
"156",156,"Present","Genus","Phakellia","","748S","BOT",57.1075,-14.3169,"flabellate",2009,2000,156,26.2916622161865,0.00358734582550824,267.797973632812,5.13232612609863,9.09823608398438,"Mud to muddy Sand"
"157",157,"Present","Species","Suberites pagurorum","","748S","BOT",57.2275,-14.1706,"massive",2009,2000,157,20.8125038146973,0.00599036458879709,258.502838134766,6.98281335830688,9.02092933654785,"Mud to muddy Sand"
"158",158,"Present","Species","Suberites pagurorum","","748S","BOT",57.1645,-14.1308,"massive",2009,2000,158,30.8645820617676,0.00159336684737355,269.092742919922,5.02655029296875,9.1337251663208,"Mud to muddy Sand"
"159",159,"Present","Species","Suberites pagurorum","","748S","BOT",56.9125,-14.5949,"massive",2009,2000,159,2.84375,0.00293730897828937,258.899719238281,6.31304693222046,9.16533470153809,"Mud to muddy Sand"
"160",160,"Present","Species","Suberites pagurorum","","748S","BOT",56.7383,-14.7167,"massive",2009,2000,160,4.23263931274414,0.00577005185186863,258.641357421875,6.14795064926147,9.17136859893799,"Mud to muddy Sand"
"161",161,"Present","Species","Axinella infundibuliformis","","748S","BOT",56.1927,-15.0579,"caliculate",2009,2000,161,6.07986068725586,0.00358714140020311,251.894409179688,5.58248376846313,9.3142557144165,"Mud to muddy Sand"
"162",162,"Present","Species","Suberites pagurorum","","748S","BOT",56.5412,-14.5447,"massive",2009,2000,162,6.76736259460449,0.00656971987336874,259.18408203125,5.12126350402832,9.32851696014404,"Mud to muddy Sand"
"163",163,"Present","Species","Suberites pagurorum","","748S","BOT",56.6008,-14.6939,"massive",2009,2000,163,1.71875,0.00829317700117826,259.117980957031,5.78625535964966,9.19815254211426,"Mud to muddy Sand"
"164",164,"Present","Species","Axinella infundibuliformis","","748S","BOT",56.804,-14.3008,"caliculate",2009,2000,164,11.7743091583252,0.00736423442140222,258.175994873047,6.21881437301636,9.24249172210693,"Mud to muddy Sand"
"165",165,"Present","Species","Axinella infundibuliformis","","748S","BOT",56.8749,-14.1477,"caliculate",2009,2000,165,15.0625,0.00443530641496181,257.537994384766,6.19198656082153,9.27020835876465,"Mud to muddy Sand"
"166",166,"Present","Species","Axinella infundibuliformis","","748S","BOT",56.9703,-14.1798,"caliculate",2009,2000,166,16.2465305328369,0.0102111417800188,255.003601074219,5.85352993011475,9.2004861831665,"Mud to muddy Sand"
"167",167,"Present","Species","Axinella infundibuliformis","","748S","BOT",56.9601,-13.7573,"caliculate",2009,2000,167,11.8715267181396,0.0033606612123549,259.575439453125,5.6682710647583,9.38309860229492,"Mud to muddy Sand"
"168",168,"Present","Genus","Phakellia","","748S","BOT",56.804,-14.3008,"flabellate",2009,2000,168,11.7743091583252,0.00736423442140222,258.175994873047,6.21881437301636,9.24249172210693,"Mud to muddy Sand"
"169",169,"Present","Genus","Phakellia","","748S","BOT",56.8749,-14.1477,"flabellate",2009,2000,169,15.0625,0.00443530641496181,257.537994384766,6.19198656082153,9.27020835876465,"Mud to muddy Sand"
"170",170,"Present","Genus","Phakellia","","748S","BOT",56.9703,-14.1798,"flabellate",2009,2000,170,16.2465305328369,0.0102111417800188,255.003601074219,5.85352993011475,9.2004861831665,"Mud to muddy Sand"
"171",171,"Present","Genus","Phakellia","","748S","BOT",57.0361,-13.7909,"flabellate",2009,2000,171,4.94096755981445,0.00438831653445959,257.046203613281,5.52084302902222,9.33743953704834,"Mud to muddy Sand"
"172",172,"Present","Species","Suberites pagurorum","","748S","BOT",56.7858,-14.117,"massive",2009,2000,172,12.2465286254883,0.00977237988263369,257.368865966797,5.69195604324341,9.39842891693115,"Mud to muddy Sand"
"173",173,"Present","Species","Suberites pagurorum","","748S","BOT",56.804,-14.3008,"massive",2009,2000,173,11.7743091583252,0.00736423442140222,258.175994873047,6.21881437301636,9.24249172210693,"Mud to muddy Sand"
"174",174,"Present","Species","Suberites pagurorum","","748S","BOT",56.8749,-14.1477,"massive",2009,2000,174,15.0625,0.00443530641496181,257.537994384766,6.19198656082153,9.27020835876465,"Mud to muddy Sand"
"175",175,"Present","Species","Suberites pagurorum","","748S","BOT",56.9703,-14.1798,"massive",2009,2000,175,16.2465305328369,0.0102111417800188,255.003601074219,5.85352993011475,9.2004861831665,"Mud to muddy Sand"
"176",176,"Present","Species","Suberites pagurorum","","748S","BOT",57.0361,-13.7909,"massive",2009,2000,176,4.94096755981445,0.00438831653445959,257.046203613281,5.52084302902222,9.33743953704834,"Mud to muddy Sand"
"177",177,"Present","Species","Suberites pagurorum","","748S","BOT",56.9601,-13.7573,"massive",2009,2000,177,11.8715267181396,0.0033606612123549,259.575439453125,5.6682710647583,9.38309860229492,"Mud to muddy Sand"
"178",178,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.1358,-13.5388,"caliculate",2009,2000,178,28.0798587799072,0.00918330159038305,249.776138305664,5.29071044921875,9.35775279998779,"Mud to muddy Sand"
"179",179,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.2613,-13.6864,"caliculate",2009,2000,179,28.1840267181396,0.00579381128773093,256.745422363281,5.38597345352173,9.18853282928467,"Mud to muddy Sand"
"180",180,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.3366,-13.8938,"caliculate",2009,2000,180,3.57291412353516,0.00330109288915992,262.750122070312,5.97767066955566,9.05645847320557,"Mud to muddy Sand"
"181",181,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.4504,-13.7521,"caliculate",2009,2000,181,4.8055591583252,0.00270784320309758,265.3583984375,5.61241579055786,8.99634075164795,"Coarse-grained sediment"
"182",182,"Present","Species","Suberites pagurorum","","748S","BOT",57.1358,-13.5388,"massive",2009,2000,182,28.0798587799072,0.00918330159038305,249.776138305664,5.29071044921875,9.35775279998779,"Mud to muddy Sand"
"183",183,"Present","Species","Suberites pagurorum","","748S","BOT",57.2595,-13.5874,"massive",2009,2000,183,13.7986106872559,0.00767110101878643,256.477294921875,5.32484579086304,9.2354040145874,"Mud to muddy Sand"
"184",184,"Present","Species","Suberites pagurorum","","748S","BOT",57.3366,-13.8938,"massive",2009,2000,184,3.57291412353516,0.00330109288915992,262.750122070312,5.97767066955566,9.05645847320557,"Mud to muddy Sand"
"185",185,"Present","Species","Suberites pagurorum","","748S","BOT",57.3462,-13.7275,"massive",2009,2000,185,10.3784694671631,0.00566846411675215,262.583038330078,5.44411373138428,9.10429096221924,"Mud to muddy Sand"
"186",186,"Present","Species","Suberites pagurorum","","748S","BOT",57.4504,-13.7521,"massive",2009,2000,186,4.8055591583252,0.00270784320309758,265.3583984375,5.61241579055786,8.99634075164795,"Coarse-grained sediment"
"187",187,"Present","Species","Suberites pagurorum","","748S","BOT",57.4443,-13.5819,"massive",2009,2000,187,10.1076393127441,0.00344923906959593,263.699432373047,5.16544342041016,9.09421157836914,"Mud to muddy Sand"
"188",188,"Present","Species","Axinella infundibuliformis","","748S","BOT",57.3732,-13.5383,"caliculate",2009,2000,188,8.76736259460449,0.0034827149938792,261.60009765625,5.28222846984863,9.17774391174316,"Mud to muddy Sand"
"189",189,"Present","Genus","Phakellia","","748S","BOT",57.3732,-13.5383,"flabellate",2009,2000,189,8.76736259460449,0.0034827149938792,261.60009765625,5.28222846984863,9.17774391174316,"Mud to muddy Sand"
"190",190,"Present","Species","Suberites pagurorum","","748S","BOT",57.5069,-13.4302,"massive",2009,2000,190,8.8055591583252,0.00249738176353276,262.540618896484,5.18575000762939,9.18354892730713,"Mud to muddy Sand"
"191",191,"Present","Genus","Geodia","","748S","BOT",58.4775,-9.37625,"massive",2009,2000,191,142.472213745117,0.034605648368597,210.002258300781,9.30488395690918,8.05589580535889,"Mud to muddy Sand"
"192",192,"Present","Genus","Geodia","","748S","BOT",59.3698,-10.108,"massive",2009,2000,192,105.090286254883,0.0538813360035419,195.444763183594,8.90439987182617,9.00369644165039,"Mixed sediment"
"193",193,"Present","Species","Axinella infundibuliformis","","748S","BOT",58.8386,-7.7505,"caliculate",2009,2000,193,146.243057250977,0.0829515755176544,205.79899597168,8.13907527923584,9.45936679840088,"Sand"
"194",194,"Present","Species","Suberites pagurorum","","748S","BOT",57.2972,-13.7508,"massive",2010,2010,194,16.5902786254883,0.0055864742025733,265.508056640625,5.6660737991333,9.14315605163574,"Mud to muddy Sand"
"195",195,"Present","Species","Antho dichotoma","","748S","BOT",56.9472,-14.9143,"arborescent",2010,2010,195,24.8368072509766,0.00373810832388699,256.957275390625,5.33170747756958,9.166428565979,"Mud to muddy Sand"
"196",196,"Present","Species","Antho dichotoma","","748S","BOT",57.7703,-14.5842,"arborescent",2010,2010,196,30.4513854980469,0.0188185516744852,233.989562988281,6.83166694641113,9.10754680633545,"Mud to muddy Sand"
"197",197,"Present","Species","Pheronema carpenteri","","748S","BOT",58.4087,-14.5672,"stipulate",2010,2010,197,78.2916641235352,0.0279736649245024,207.593765258789,9.69401454925537,8.1988000869751,"Mud to muddy Sand"
"198",198,"Present","Species","Geodia barretti","","748S","BOT",57.7342,-13.0624,"massive",2010,2010,198,19.7326354980469,0.0379453226923943,254.301040649414,5.33611154556274,9.29056549072266,"Mud to muddy Sand"
"199",199,"Present","Species","Phakellia ventilabrum","","748S","BOT",57.5412,-13.235,"flabellate",2010,2010,199,8.1493091583252,0.0252324789762497,254.229415893555,5.19266748428345,9.30496788024902,"Mud to muddy Sand"
"200",200,"Present","Genus","Phakellia","","748S","BOT",57.9394,-13.0221,"flabellate",2010,2010,200,328.645843505859,0.0726539418101311,201.445999145508,8.9180269241333,9.03765106201172,"Mixed sediment"
"201",201,"Present","Species","Antho dichotoma","","748S","BOT",58.1114,-13.4117,"arborescent",2011,2010,201,169.020843505859,0.0810936838388443,251.114212036133,5.57942008972168,9.22552967071533,"Mud to muddy Sand"
"202",202,"Present","Species","Antho dichotoma","","748S","BOT",58.2037,-13.5743,"arborescent",2011,2010,202,272.451385498047,0.117094479501247,218.175018310547,7.61417245864868,9.15564250946045,"Mixed sediment"
"203",203,"Present","Genus","Phakellia","","748S","BOT",58.1114,-13.4117,"flabellate",2011,2010,203,169.020843505859,0.0810936838388443,251.114212036133,5.57942008972168,9.22552967071533,"Mud to muddy Sand"
"204",204,"Present","Species","Antho dichotoma","","748S","BOT",58.1733,-14.9788,"arborescent",2011,2010,204,36.9791641235352,0.0217799711972475,194.065475463867,9.74135303497314,8.92671298980713,"Mud to muddy Sand"
"205",205,"Present","Genus","Phakellia","","748S","BOT",57.7164,-14.5737,"flabellate",2011,2010,205,27.6840324401855,0.0161831490695477,239.856994628906,6.37406921386719,9.1344747543335,"Mud to muddy Sand"
"206",206,"Present","Species","Antho dichotoma","","748S","BOT",56.5387,-14.9334,"arborescent",2011,2010,206,5.3368034362793,0.00566403521224856,255.699447631836,5.91931676864624,9.22933101654053,"Mud to muddy Sand"
"207",207,"Present","Species","Axinella infundibuliformis","","748S","BOT",56.5387,-14.9334,"caliculate",2011,2010,207,5.3368034362793,0.00566403521224856,255.699447631836,5.91931676864624,9.22933101654053,"Mud to muddy Sand"
"208",208,"Present","Genus","Phakellia","","748S","BOT",56.5387,-14.9334,"flabellate",2011,2010,208,5.3368034362793,0.00566403521224856,255.699447631836,5.91931676864624,9.22933101654053,"Mud to muddy Sand"
"209",209,"Present","Genus","Geodia","","748S","BOT",62.1018,2.31783,"massive",2011,2010,209,4.12152862548828,0.0202066712081432,260.290161132812,6.69793844223022,8.16508197784424,"Mud to muddy Sand"
